Date Time,System Marginal Price (SMP)
2019-03-17 01:00:00,33.22
2019-03-17 02:00:00,33.22
2019-03-17 03:00:00,33.22
2019-03-17 04:00:00,33.99
2019-03-17 05:00:00,40.22
2019-03-17 06:00:00,39.58
2019-03-17 07:00:00,33.23
2019-03-17 08:00:00,34.83
2019-03-17 09:00:00,44.06
2019-03-17 10:00:00,44.86
2019-03-17 11:00:00,44.92
2019-03-17 12:00:00,44.99
2019-03-17 13:00:00,45
2019-03-17 14:00:00,44.23
2019-03-17 15:00:00,40.78
2019-03-17 16:00:00,42.61
2019-03-17 17:00:00,43.45
2019-03-17 18:00:00,44.93
2019-03-17 19:00:00,44.93
2019-03-17 20:00:00,45.17
2019-03-17 21:00:00,42.94
2019-03-17 22:00:00,34.96
2019-03-17 23:00:00,33.11
2019-03-18 00:00:00,33.09
2019-03-18 01:00:00,32.99
2019-03-18 02:00:00,33.25
2019-03-18 03:00:00,33.22
2019-03-18 04:00:00,33.22
2019-03-18 05:00:00,33.22
2019-03-18 06:00:00,39.01
2019-03-18 07:00:00,44.98
2019-03-18 08:00:00,43.19
2019-03-18 09:00:00,42.36
2019-03-18 10:00:00,43.33
2019-03-18 11:00:00,45.11
2019-03-18 12:00:00,45.69
2019-03-18 13:00:00,45.63
2019-03-18 14:00:00,48.01
2019-03-18 15:00:00,46.11
2019-03-18 16:00:00,63.42
2019-03-18 17:00:00,49.32
2019-03-18 18:00:00,46.43
2019-03-18 19:00:00,45.69
2019-03-18 20:00:00,51.91
2019-03-18 21:00:00,52.37
2019-03-18 22:00:00,47.22
2019-03-18 23:00:00,44.34
2019-03-19 00:00:00,41.2
